study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,metric,count,mean,std,min,max,ci95_low,ci95_high,ci95_half_width
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,fnd,10,247.5,11.147994338793762,221.0,260.0,239.52520526182496,255.47479473817504,7.974794738175034
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,hnd,10,259.8,0.6324555320336759,258.0,260.0,259.34756856742916,260.25243143257086,0.45243143257081975
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,average_residual_energy_final_round,10,0.006851307523833375,0.0013551640655798303,0.004546889621682683,0.008232254125019808,0.005881881550773608,0.007820733496893143,0.000969425973059767
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,packet_delivery_ratio,10,0.9979338116181985,0.000935904783859766,0.9960565231679264,0.9993584946006628,0.9972643056677168,0.9986033175686801,0.0006695059504816083
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,end_to_end_delay,10,1.095514479177861,0.011871903633193999,1.08586511527688,1.1221818981634224,1.0870218309266277,1.1040071274290943,0.00849264825123339
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,average_aoi,10,0.04882478632478632,0.09477188278685919,0.002670940170940171,0.3141025641025641,-0.018970934520310886,0.11662050716988352,0.0677957208450972
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,hazardous_event_delivery_success_rate,10,0.9986079943585287,0.0012927186124149306,0.9957255343082114,1.0,0.9976832391716379,0.9995327495454194,0.0009247551868906848
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,packets_generated,10,9314.2,68.93765299167067,9129.0,9360.0,9264.884973849781,9363.51502615022,49.31502615021936
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,packets_delivered,10,9295.0,75.63949585589087,9093.0,9347.0,9240.890764274012,9349.109235725988,54.10923572598794
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,hazardous_packets_generated,10,4410.2,173.44406719298428,4169.0,4703.0,4286.1255887307925,4534.274411269207,124.07441126920696
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,hazardous_packets_delivered,10,4404.1,174.47664600169273,4169.0,4701.0,4279.2869263490065,4528.913073650994,124.81307365099376
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,fnd,10,226.2,15.817009128712602,198.0,253.0,214.88519328769482,237.51480671230516,11.314806712305174
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,hnd,10,257.1,5.363456596884761,246.0,260.0,253.2632142834498,260.9367857165503,3.8367857165502337
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,average_residual_energy_final_round,10,0.002551393574737577,0.0006628627189898973,0.0018311359515756516,0.003816252562017628,0.0020772101509859454,0.0030255769984892083,0.0004741834237516313
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,packet_delivery_ratio,10,0.9967456520619319,0.0010112189573057728,0.9951840385276918,0.9984775989560678,0.9960222695973568,0.9974690345265069,0.0007233824645750129
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,end_to_end_delay,10,1.1537441429545496,0.015856859442242098,1.13735199138859,1.1871183316050236,1.1424008290452554,1.1650874568638439,0.0113433139092943
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,average_aoi,10,0.384732905982906,0.41456958343616357,0.022649572649572652,1.3537393162393163,0.08816769145913711,0.6812981205066748,0.2965652145237689
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,hazardous_event_delivery_success_rate,10,0.9958738851569349,0.0016489514237046153,0.9933234421364985,0.9978383052313013,0.9946942963683485,0.9970534739455212,0.0011795887885864018
