study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,seed,node_count,area_size,initial_energy,rounds_completed,fnd,hnd,lnd,average_residual_energy_over_time,average_residual_energy_final_round,packet_delivery_ratio,transmission_success_ratio,end_to_end_delay,throughput_bits_per_round,average_aoi,hazardous_event_delivery_success_rate,packets_generated,packets_attempted,packets_suppressed,packets_delivered,hazardous_packets_generated,hazardous_packets_attempted,hazardous_packets_delivered
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,standard_leach,LEACH,29,36,100.0,0.09,218,101,150,218,0.02989591876094549,0.0,0.9785264716771566,0.9785264716771566,1.6155883465758607,96990.8256880734,12.452217125382262,0.9268495428096426,5402,5402,0,5286,1203,1203,1115
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,energy_aware_leach,EA-LEACH,29,36,100.0,0.09,191,114,138,191,0.031899235081545525,0.0,0.9733359668180921,0.9733359668180921,1.7098214285714286,103204.18848167539,7.566172193135546,0.8629213483146068,5063,5063,0,4928,890,890,768
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,29,36,100.0,0.09,260,260,260,260,0.04771100462518327,0.01017537581989627,0.8176282051282051,1.0,1.1814974519796158,117738.46153846153,0.3877136752136752,1.0,9360,7653,1707,7653,2460,2460,2460
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,standard_leach,LEACH,29,36,100.0,0.09,191,86,142,191,0.0332649116411179,0.0,0.9834996162701458,0.9834996162701458,1.6706984003121341,107350.78534031413,7.360383944153577,0.9903201787043932,5212,5212,0,5126,1343,1343,1330
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,energy_aware_leach,EA-LEACH,29,36,100.0,0.09,191,109,136,191,0.030896323914922558,0.0,0.9608722233543917,0.9608722233543917,1.7698833510074232,98743.4554973822,9.021815008726005,0.9745762711864406,4907,4907,0,4715,1298,1298,1265
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,29,36,100.0,0.09,260,207,260,260,0.040132119954567703,0.0031284128163580447,0.9884070895106454,0.998198806709445,1.150445471974738,136415.38461538462,0.8740384615384615,0.9983179142136249,8971,8883,88,8867,2378,2378,2374
main_comparisons,normal,Normal,evaluation,standard_leach,LEACH,31,36,100.0,0.09,221,78,150,221,0.02937599096754681,0.0,0.9731928267701978,0.9731928267701978,1.6286094224924013,95276.01809954751,13.63750628456511,1.0,5409,5409,0,5264,0,0,0
main_comparisons,normal,Normal,evaluation,energy_aware_leach,EA-LEACH,31,36,100.0,0.09,171,114,134,171,0.03441823390670346,0.0,0.9680785758133824,0.9680785758133824,1.776157260621433,110666.66666666667,4.437621832358675,1.0,4887,4887,0,4731,0,0,0
main_comparisons,normal,Normal,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,31,36,100.0,0.09,260,260,260,260,0.05488385767638932,0.02561910093921506,0.6930555555555555,1.0,1.1516879913673501,99800.0,0.6608974358974358,1.0,9360,6487,2873,6487,0,0,0
main_comparisons,rising_warning,Rising Warning,evaluation,standard_leach,LEACH,31,36,100.0,0.09,236,86,152,236,0.0279834720718262,0.0,0.9770240700218819,0.9770240700218819,1.6157148189622994,90813.55932203389,17.031779661016948,0.9479392624728851,5484,5484,0,5358,1383,1383,1311
main_comparisons,rising_warning,Rising Warning,evaluation,energy_aware_leach,EA-LEACH,31,36,100.0,0.09,176,106,139,176,0.03407618978471405,0.0,0.9765248796147673,0.9765248796147673,1.7522087528251489,110613.63636363637,4.904513888888889,0.9477756286266924,4984,4984,0,4867,1034,1034,980
main_comparisons,rising_warning,Rising Warning,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,31,36,100.0,0.09,260,198,248,260,0.038797079331404305,0.0018311359515756516,0.9951840385276918,0.9968986905582357,1.1871183316050236,133523.07692307694,1.3537393162393163,0.9933234421364985,8721,8706,15,8679,4044,4044,4017
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,standard_leach,LEACH,31,36,100.0,0.09,214,78,154,214,0.031233025552067275,0.0,0.9723855335827544,0.9723855335827544,1.5716379626236716,102018.69158878505,10.263888888888891,0.9113924050632911,5613,5613,0,5458,1422,1422,1296
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,energy_aware_leach,EA-LEACH,31,36,100.0,0.09,158,116,142,158,0.03833921081855581,0.0,0.9817061045933585,0.9817061045933585,1.715819323475795,124987.34177215189,1.7304852320675106,0.9021615472127418,5029,5029,0,4937,879,879,793
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,31,36,100.0,0.09,260,250,260,260,0.046535084785205044,0.00818894307211613,0.8270918039803125,0.9997413347128815,1.1939197930142302,118923.07692307692,0.37585470085470085,1.0,9346,7732,1614,7730,2487,2487,2487
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,standard_leach,LEACH,31,36,100.0,0.09,234,87,148,234,0.02804197418673097,0.0,0.976542297746583,0.976542297746583,1.633251371288065,90376.06837606838,16.888770180436847,0.9664107485604606,5414,5414,0,5287,1042,1042,1007
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,energy_aware_leach,EA-LEACH,31,36,100.0,0.09,155,113,135,155,0.038073156583478235,0.0,0.9880214787277984,0.9880214787277984,1.7907608695652173,123458.06451612903,1.8218637992831543,0.9889705882352942,4842,4842,0,4784,816,816,807
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,31,36,100.0,0.09,260,200,260,260,0.04048045702114172,0.0029539399168009967,0.9892236639542555,0.9987787276562673,1.1499555357936861,138400.0,0.5617521367521368,0.996096291476903,9094,9007,87,8996,1537,1537,1531
main_comparisons,normal,Normal,evaluation,standard_leach,LEACH,37,36,100.0,0.09,239,82,144,239,0.027323961548860836,0.0,0.9773883550028265,0.9773883550028265,1.6572199730094468,86811.71548117154,20.258600650860057,1.0,5307,5307,0,5187,0,0,0
main_comparisons,normal,Normal,evaluation,energy_aware_leach,EA-LEACH,37,36,100.0,0.09,154,118,133,154,0.03850739505311245,0.0,0.9710174717368962,0.9710174717368962,1.7917019475021168,122701.2987012987,1.6645021645021645,1.0,4865,4865,0,4724,0,0,0
main_comparisons,normal,Normal,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,37,36,100.0,0.09,260,260,260,260,0.0542862001503868,0.02493828902550437,0.7226495726495726,1.0,1.1352749852158486,104061.53846153847,0.5914529914529915,1.0,9360,6764,2596,6764,0,0,0
main_comparisons,rising_warning,Rising Warning,evaluation,standard_leach,LEACH,37,36,100.0,0.09,239,85,148,239,0.027062938654684055,0.0,0.9729323308270676,0.9729323308270676,1.6580370942812983,86627.61506276151,19.708042770804283,0.9376797698945349,5320,5320,0,5176,1043,1043,978
main_comparisons,rising_warning,Rising Warning,evaluation,energy_aware_leach,EA-LEACH,37,36,100.0,0.09,153,118,136,153,0.03863833373494244,0.0,0.9698267074413863,0.9698267074413863,1.7815850325835612,124366.01307189543,1.4411764705882353,0.9118421052631579,4905,4905,0,4757,760,760,693
main_comparisons,rising_warning,Rising Warning,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,37,36,100.0,0.09,260,235,259,260,0.041118213258720296,0.0024689333119235594,0.9967159277504105,0.9979175800087681,1.1471718835804503,140076.92307692306,0.24989316239316242,0.9953748782862707,9135,9124,11,9105,4108,4108,4089
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,standard_leach,LEACH,37,36,100.0,0.09,245,83,134,245,0.02615015146590624,0.0,0.9652123774745339,0.9652123774745339,1.709279171644763,81991.83673469388,23.952607709750566,0.8819875776397516,5203,5203,0,5022,966,966,852
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,energy_aware_leach,EA-LEACH,37,36,100.0,0.09,158,111,132,158,0.0368529313236342,0.0,0.9753499059954042,0.9753499059954042,1.8402227457699722,118202.53164556962,2.591420534458509,0.8351145038167939,4787,4787,0,4669,655,655,547
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,37,36,100.0,0.09,260,260,260,260,0.05184341563801543,0.017351635577238973,0.8381410256410257,1.0,1.1311663479923517,120692.30769230769,0.3438034188034188,1.0,9360,7845,1515,7845,2516,2516,2516
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,standard_leach,LEACH,37,36,100.0,0.09,230,85,152,230,0.028915273918708014,0.0,0.9789139764881508,0.9789139764881508,1.652878383530309,91234.78260869565,16.91111111111111,0.978984238178634,5359,5359,0,5246,1142,1142,1118
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,energy_aware_leach,EA-LEACH,37,36,100.0,0.09,160,117,135,160,0.03712653209462209,0.0,0.9745261870796821,0.9745261870796821,1.7791718946047679,119550.0,2.331423611111111,0.9776440240756664,4907,4907,0,4782,1163,1163,1137
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,37,36,100.0,0.09,260,191,260,260,0.039938223116470085,0.002988562644045921,0.9899351375531201,0.9987588852533003,1.1639177586985991,136184.61538461538,1.2806623931623933,0.9966248794599807,8942,8863,79,8852,2074,2074,2067
main_comparisons,normal,Normal,evaluation,standard_leach,LEACH,41,36,100.0,0.09,211,99,148,211,0.031029331692851842,0.0,0.9756463094792057,0.9756463094792057,1.652457757296467,98729.85781990521,11.494997367035284,1.0,5338,5338,0,5208,0,0,0
main_comparisons,normal,Normal,evaluation,energy_aware_leach,EA-LEACH,41,36,100.0,0.09,163,119,135,163,0.03637702693257696,0.0,0.97482088024565,0.97482088024565,1.7847543049139016,116858.89570552147,2.893149284253578,1.0,4885,4885,0,4762,0,0,0
main_comparisons,normal,Normal,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,41,36,100.0,0.09,260,260,260,260,0.05383577928897593,0.024539500045380427,0.6929487179487179,1.0,1.1648165279062597,99784.61538461539,0.6606837606837607,1.0,9360,6486,2874,6486,0,0,0
main_comparisons,rising_warning,Rising Warning,evaluation,standard_leach,LEACH,41,36,100.0,0.09,260,68,150,260,0.02515454511332685,8.103840545211904e-06,0.9722432024169184,0.9722432024169184,1.6739172654884444,79215.38461538461,27.65726495726496,0.9532520325203252,5296,5296,0,5149,984,984,938
main_comparisons,rising_warning,Rising Warning,evaluation,energy_aware_leach,EA-LEACH,41,36,100.0,0.09,170,115,133,170,0.034601728221029256,0.0,0.97132322818517,0.97132322818517,1.8078869675242513,111576.4705882353,4.295915032679739,0.9218045112781955,4882,4882,0,4742,665,665,613
main_comparisons,rising_warning,Rising Warning,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,41,36,100.0,0.09,260,253,260,260,0.04289021964244269,0.0032874893473758635,0.9971054888507719,0.999140616607584,1.134286635845608,143092.3076923077,0.017628205128205128,0.9980662315687696,9328,9309,19,9301,4137,4137,4129
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,standard_leach,LEACH,41,36,100.0,0.09,233,72,145,233,0.02747846716109677,0.0,0.9679817038307604,0.9679817038307604,1.703878716282733,87193.1330472103,18.97412970910825,0.8836395450568679,5247,5247,0,5079,1143,1143,1010
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,energy_aware_leach,EA-LEACH,41,36,100.0,0.09,183,108,132,183,0.032149718788280615,0.0,0.9734403953057443,0.9734403953057443,1.8252961082910322,103344.26229508196,7.295992714025501,0.8398328690807799,4857,4857,0,4728,718,718,603
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,41,36,100.0,0.09,260,260,260,260,0.05222322917504768,0.018070592948774927,0.8398504273504274,1.0,1.1295000636051393,120938.46153846153,0.3384615384615385,1.0,9360,7861,1499,7861,2503,2503,2503
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,standard_leach,LEACH,41,36,100.0,0.09,260,89,141,260,0.025440853515103095,8.479630124503965e-05,0.9623166883237424,0.9623166883237424,1.6427469135802468,79753.84615384616,27.42628205128205,0.9582366589327146,5387,5387,0,5184,862,862,826
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,energy_aware_leach,EA-LEACH,41,36,100.0,0.09,160,118,132,160,0.036500169916320116,0.0,0.9732531619324072,0.9732531619324072,1.8052833404345974,117350.0,2.665798611111111,0.9847238542890717,4823,4823,0,4694,851,851,838
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,41,36,100.0,0.09,260,191,260,260,0.04133289482756524,0.0032914569436069308,0.987674520069808,0.9992275435886118,1.141800110436223,139307.6923076923,0.5087606837606837,0.9987333755541482,9168,9062,106,9055,1579,1579,1577
