study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,seed,node_count,area_size,initial_energy,rounds_completed,fnd,hnd,lnd,average_residual_energy_over_time,average_residual_energy_final_round,packet_delivery_ratio,transmission_success_ratio,end_to_end_delay,throughput_bits_per_round,average_aoi,hazardous_event_delivery_success_rate,packets_generated,packets_attempted,packets_suppressed,packets_delivered,hazardous_packets_generated,hazardous_packets_attempted,hazardous_packets_delivered
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_aoi_term,No AoI,19,36,100.0,0.09,260,159,246,260,0.03602996212708886,0.00031963850295020266,0.9858479251619093,0.9963636363636363,1.2091240875912408,126461.53846153847,3.4277777777777776,0.9948619139370585,8338,8250,88,8220,1557,1557,1549
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_suppression,No Suppression,19,36,100.0,0.09,260,160,240,260,0.03562015932912227,0.00036811837298125424,0.9964805825242719,0.9964805825242719,1.2094750943855803,126323.07692307692,3.645405982905983,0.9961315280464217,8240,8240,0,8211,1551,1551,1545
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_priority_scheduler,No Priority Scheduler,19,36,100.0,0.09,260,160,237,260,0.03568707180493202,0.00027514870716122293,0.9855177407675597,0.9960966089290071,1.2146705853539064,125630.76923076923,3.546474358974359,0.9954780361757106,8286,8198,88,8166,1548,1548,1541
ablation,rising_warning,Rising Warning,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,23,36,100.0,0.09,260,241,260,260,0.04245952379414339,0.0031588916972575794,0.9982747466034074,0.9990288119132406,1.1376107150572479,142430.76923076922,0.06848290598290598,0.9980544747081712,9274,9267,7,9258,4626,4626,4617
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,23,36,100.0,0.09,260,251,260,260,0.04623787791609914,0.008232254125019808,0.9989305956582184,0.9997859359948624,1.0859651000963495,143707.6923076923,0.006944444444444445,0.9995747395279608,9351,9343,8,9341,4703,4703,4701
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,23,36,100.0,0.09,260,241,260,260,0.04235714878747559,0.003020349395134974,0.9981669182661204,0.9989209021258229,1.1390299233012855,142415.38461538462,0.07158119658119658,0.9978383052313013,9274,9267,7,9257,4626,4626,4616
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,23,36,100.0,0.09,260,241,260,260,0.04203971046148708,0.002862912937298449,0.9985962639023863,0.9985962639023863,1.1411115916955017,142276.92307692306,0.08247863247863249,0.9971818773032733,9261,9261,0,9248,4613,4613,4600
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,23,36,100.0,0.09,260,241,260,260,0.04245952379414339,0.0031588916972575794,0.9982747466034074,0.9990288119132406,1.1376107150572479,142430.76923076922,0.06848290598290598,0.9980544747081712,9274,9267,7,9258,4626,4626,4617
ablation,hazardous_spike,Hazardous Spike,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,23,36,100.0,0.09,260,260,260,260,0.04917558410477963,0.012397451709116637,0.8142094017094017,1.0,1.1796352184752656,117246.15384615384,0.3988247863247863,1.0,9360,7621,1739,7621,2480,2480,2480
ablation,hazardous_spike,Hazardous Spike,evaluation,no_tcn_prediction,No Prediction,23,36,100.0,0.09,260,260,260,260,0.052901090260813584,0.018561386148969992,0.8063034188034188,1.0,1.1201802040545912,116107.69230769231,0.4188034188034188,1.0,9360,7547,1813,7547,2480,2480,2480
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,23,36,100.0,0.09,260,260,260,260,0.04939817168622568,0.012573989367378404,0.8142094017094017,1.0,1.1783230547172288,117246.15384615384,0.3988247863247863,1.0,9360,7621,1739,7621,2480,2480,2480
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,23,36,100.0,0.09,260,243,258,260,0.04122541367192912,0.0016916188279300249,0.9977196221088066,0.9977196221088066,1.1425772747061385,141353.84615384616,0.10683760683760686,1.0,9209,9209,0,9188,2480,2480,2480
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,23,36,100.0,0.09,260,260,260,260,0.04917558410477963,0.012397451709116637,0.8142094017094017,1.0,1.1796352184752656,117246.15384615384,0.3988247863247863,1.0,9360,7621,1739,7621,2480,2480,2480
ablation,hotspot_heavy,Hotspot Heavy,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,23,36,100.0,0.09,260,185,260,260,0.04009108995079145,0.0038843441864493053,0.9948209862643549,0.9986437613019892,1.1591217745586238,135938.46153846153,1.3973290598290597,0.9986754966887417,8882,8848,34,8836,2265,2265,2262
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_tcn_prediction,No Prediction,23,36,100.0,0.09,260,228,260,260,0.04412637568151837,0.007186657174823177,0.994759825327511,0.9989037491778119,1.1046971027216856,140184.61538461538,0.2898504273504274,0.9975257731958763,9160,9122,38,9112,2425,2425,2419
